ID,Sex,Twin,BirthYear,Survival,Lifespan,MotherID,FatherID,MumAge,DadAge,MumAgeClass,DadAgeClass,MumLifespan,DadLifespan
3746,Female,0,2014,0,0,662,536,8,7,AdultMum,AdultDad,9,8
3747,Female,0,2014,0,0,914,664,1,2,AdultMum,AdultDad,5,10
3748,Female,0,2014,0,0,773,536,5,7,AdultMum,AdultDad,6,8
3749,Female,0,2014,1,7,744,687,6,1,AdultMum,AdultDad,14,1
3750,Female,0,2014,0,0,896,747,4,2,AdultMum,AdultDad,8,2
3751,Male,0,2014,0,0,823,645,4,4,AdultMum,AdultDad,8,6
3752,Male,0,2014,0,0,792,602,5,5,AdultMum,AdultDad,7,6
3753,Male,0,2014,0,0,728,727,6,0,AdultMum,LambDad,8,0
3754,Male,0,2014,1,1,841,680,4,1,AdultMum,AdultDad,8,2
3755,Female,1,2014,0,0,738,681,6,1,AdultMum,AdultDad,8,1
3756,Female,0,2014,1,7,813,745,5,2,AdultMum,AdultDad,9,2
3757,Female,1,2014,0,0,842,602,4,5,AdultMum,AdultDad,10,6
3758,Female,0,2014,1,1,798,572,5,6,AdultMum,AdultDad,11,7
3759,Female,1,2014,0,0,800,687,5,1,AdultMum,AdultDad,9,1
3760,Male,1,2014,0,0,800,626,5,4,AdultMum,AdultDad,9,5
3761,Female,0,2014,1,3,779,629,5,4,AdultMum,AdultDad,8,6
3762,Male,0,2014,0,0,876,572,3,6,AdultMum,AdultDad,7,7
3763,Female,0,2014,1,7,832,647,4,5,AdultMum,AdultDad,10,5
3764,Male,0,2014,1,1,781,549,5,6,AdultMum,AdultDad,9,6
3765,Female,0,2014,1,7,818,629,5,4,AdultMum,AdultDad,9,6
3766,Male,0,2014,1,5,766,736,5,1,AdultMum,AdultDad,8,8
3767,Female,0,2014,1,7,722,787,6,2,AdultMum,AdultDad,7,3
3768,Female,0,2014,0,0,888,616,3,5,AdultMum,AdultDad,11,7
3769,Female,0,2014,1,7,761,552,6,6,AdultMum,AdultDad,8,7
3770,Female,0,2014,1,3,854,720,4,0,AdultMum,LambDad,7,0
3771,Male,0,2014,0,0,961,572,2,6,AdultMum,AdultDad,4,7
3772,Female,0,2014,1,7,862,626,4,4,AdultMum,AdultDad,8,5
3773,Female,0,2014,0,0,933,742,1,1,AdultMum,AdultDad,7,1
3774,Male,1,2014,0,0,885,744,3,2,AdultMum,AdultDad,9,9
3775,Female,1,2014,0,0,885,708,3,4,AdultMum,AdultDad,9,5
3776,Male,0,2014,0,0,906,645,2,4,AdultMum,AdultDad,6,6
3777,Male,1,2014,0,0,881,572,3,6,AdultMum,AdultDad,10,7
3778,Female,1,2014,0,0,881,602,3,5,AdultMum,AdultDad,10,6
3779,Male,1,2014,0,0,863,728,4,0,AdultMum,LambDad,5,0
3780,Female,1,2014,0,0,863,642,4,3,AdultMum,AdultDad,5,4
3781,Male,1,2014,0,0,856,602,4,5,AdultMum,AdultDad,5,6
3782,Male,0,2014,0,0,735,704,6,2,AdultMum,AdultDad,12,6
3783,Male,0,2014,0,0,667,661,8,2,AdultMum,AdultDad,10,9
3784,Male,1,2014,0,0,776,645,5,4,AdultMum,AdultDad,8,6
3785,Female,0,2014,0,0,916,683,1,1,AdultMum,AdultDad,9,1
3786,Female,0,2014,0,0,821,625,6,4,AdultMum,AdultDad,7,6
3787,Male,0,2014,0,0,927,626,1,4,AdultMum,AdultDad,9,5
3788,Male,0,2014,0,0,873,682,3,1,AdultMum,AdultDad,9,1
3789,Female,0,2014,1,3,757,625,6,4,AdultMum,AdultDad,8,6
3790,Male,0,2014,1,7,886,747,3,2,AdultMum,AdultDad,11,2
3791,Female,0,2014,0,0,718,549,6,6,AdultMum,AdultDad,9,6
3792,Male,0,2014,0,0,938,745,1,2,AdultMum,AdultDad,9,2
3793,Male,0,2014,1,1,958,633,1,4,AdultMum,AdultDad,5,6
3794,Male,1,2014,0,0,760,671,6,1,AdultMum,AdultDad,8,9
3795,Male,1,2014,0,0,793,629,5,4,AdultMum,AdultDad,9,6
3796,Male,0,2014,0,0,803,647,5,5,AdultMum,AdultDad,11,5
3797,Female,0,2014,0,0,609,626,10,4,AdultMum,AdultDad,14,5
3798,Male,0,2014,0,0,925,745,1,2,AdultMum,AdultDad,7,2
3799,Male,1,2014,0,0,849,625,4,4,AdultMum,AdultDad,6,6
3800,Male,1,2014,0,0,849,625,4,4,AdultMum,AdultDad,6,6
3801,Male,1,2014,0,0,752,625,6,4,AdultMum,AdultDad,10,6
3802,Male,1,2014,0,0,752,629,6,4,AdultMum,AdultDad,10,6
3803,Male,0,2014,0,0,772,741,5,1,AdultMum,AdultDad,9,1
3804,Male,0,2014,0,0,923,625,1,4,AdultMum,AdultDad,10,6
3805,Male,0,2014,0,0,892,707,3,4,AdultMum,AdultDad,4,6
3806,Male,0,2014,0,0,782,688,5,1,AdultMum,AdultDad,7,7
3807,Female,0,2014,0,0,858,549,4,6,AdultMum,AdultDad,12,6
3808,Male,1,2014,0,0,851,572,4,6,AdultMum,AdultDad,6,7
3809,Female,0,2014,1,1,865,735,4,1,AdultMum,AdultDad,6,1
3810,Male,1,2014,0,0,696,431,7,10,AdultMum,AdultDad,8,10
3811,Female,1,2014,0,0,696,629,7,4,AdultMum,AdultDad,8,6
3812,Female,1,2014,1,3,908,815,2,3,AdultMum,AdultDad,8,10
3813,Male,0,2014,1,7,797,815,5,3,AdultMum,AdultDad,11,10
3814,Male,0,2014,0,0,739,549,6,6,AdultMum,AdultDad,10,6
3815,Female,0,2014,0,0,988,626,1,4,AdultMum,AdultDad,2,5
3816,Male,0,2014,0,0,807,743,5,1,AdultMum,AdultDad,7,1
3817,Female,0,2014,0,0,641,715,10,0,AdultMum,LambDad,11,0
3818,Male,0,2014,0,0,953,687,1,1,AdultMum,AdultDad,5,1
3819,Female,0,2014,1,7,884,572,3,6,AdultMum,AdultDad,6,7
3820,Male,0,2014,0,0,883,626,3,4,AdultMum,AdultDad,9,5
3821,Male,1,2014,0,0,847,737,4,1,AdultMum,AdultDad,6,2
3822,Male,1,2014,0,0,847,524,4,7,AdultMum,AdultDad,6,7
3823,Male,0,2014,0,0,736,572,6,6,AdultMum,AdultDad,8,7
3824,Female,0,2014,0,0,705,721,7,0,AdultMum,LambDad,9,6
3825,Male,0,2014,0,0,880,686,3,1,AdultMum,AdultDad,11,1
3826,Female,0,2014,0,0,939,633,1,4,AdultMum,AdultDad,5,6
3827,Male,1,2014,0,0,788,572,5,6,AdultMum,AdultDad,7,7
3828,Female,1,2014,0,0,788,549,5,6,AdultMum,AdultDad,7,6
3829,Male,1,2014,0,0,801,552,5,6,AdultMum,AdultDad,9,7
3830,Male,1,2014,0,0,801,690,5,1,AdultMum,AdultDad,9,1
3831,Male,0,2014,0,0,742,572,6,6,AdultMum,AdultDad,8,7
3832,Female,1,2014,0,0,799,735,5,1,AdultMum,AdultDad,7,1
3833,Male,1,2014,0,0,802,549,5,6,AdultMum,AdultDad,11,6
3834,Female,1,2014,0,0,802,552,5,6,AdultMum,AdultDad,11,7
3835,Male,0,2014,0,0,978,718,0,0,LambMum,LambDad,8,1
3836,Female,0,2014,0,0,919,663,1,6,AdultMum,AdultDad,9,7
3837,Female,1,2014,0,0,699,431,7,10,AdultMum,AdultDad,9,10
3838,Male,1,2014,0,0,699,626,7,4,AdultMum,AdultDad,9,5
3839,Male,0,2014,0,0,986,746,0,2,LambMum,AdultDad,8,2
3840,Male,0,2014,0,0,930,647,1,5,AdultMum,AdultDad,9,5
3841,Male,0,2014,0,0,989,645,0,4,LambMum,AdultDad,8,6
3842,Female,0,2014,0,0,928,524,1,7,AdultMum,AdultDad,9,7
3843,Male,1,2014,0,0,672,553,8,6,AdultMum,AdultDad,10,7
3844,Female,0,2014,0,0,917,719,1,0,AdultMum,LambDad,9,0
3845,Female,0,2014,0,0,957,536,1,7,AdultMum,AdultDad,9,8
3846,Male,0,2014,0,0,732,552,6,6,AdultMum,AdultDad,10,7
3847,Female,0,2014,0,0,943,633,1,4,AdultMum,AdultDad,9,6
3848,Female,0,2014,0,0,921,556,1,6,AdultMum,AdultDad,7,8
3849,Male,0,2014,0,0,868,747,4,2,AdultMum,AdultDad,12,2
3850,Female,1,2014,0,0,811,699,5,1,AdultMum,AdultDad,11,3
3851,Male,1,2014,0,0,730,640,6,6,AdultMum,AdultDad,12,6
3852,Female,0,2014,0,0,963,671,0,1,LambMum,AdultDad,0,9
3853,Female,1,2014,0,0,755,707,6,4,AdultMum,AdultDad,8,6
3854,Male,0,2014,0,0,946,773,1,0,AdultMum,LambDad,6,8
3855,Male,1,2014,0,0,787,553,5,6,AdultMum,AdultDad,5,7
3856,Male,0,2014,0,0,910,552,1,6,AdultMum,AdultDad,9,7
3857,Male,0,2014,0,0,983,633,0,4,LambMum,AdultDad,8,6
3858,Male,0,2014,0,0,949,746,1,2,AdultMum,AdultDad,7,2
3859,Female,0,2014,0,0,607,549,10,6,AdultMum,AdultDad,12,6
3860,Female,0,2014,0,0,922,572,1,6,AdultMum,AdultDad,5,7
3861,Female,0,2014,0,0,979,790,0,6,LambMum,AdultDad,8,7
3862,Male,1,2014,0,0,743,536,6,7,AdultMum,AdultDad,8,8
3863,Female,1,2014,0,0,743,602,6,5,AdultMum,AdultDad,8,6
3864,Female,1,2014,0,0,851,572,4,6,AdultMum,AdultDad,6,7
3865,Female,1,2014,0,0,793,626,5,4,AdultMum,AdultDad,9,5
3866,Female,0,2014,0,0,970,723,0,0,LambMum,LambDad,8,0
3867,Female,0,2014,0,0,985,633,0,4,LambMum,AdultDad,8,6
3868,Male,1,2014,0,0,619,626,10,4,AdultMum,AdultDad,12,5
3869,Female,1,2014,0,0,619,633,10,4,AdultMum,AdultDad,12,6
3870,Male,0,2014,0,0,951,633,1,4,AdultMum,AdultDad,3,6
3871,Male,1,2014,0,0,656,552,9,6,AdultMum,AdultDad,9,7
3872,Male,0,2014,0,0,948,673,1,1,AdultMum,AdultDad,5,2
3873,Male,0,2014,0,0,893,602,3,5,AdultMum,AdultDad,9,6
3874,Male,0,2014,0,0,859,549,4,6,AdultMum,AdultDad,6,6
3875,Female,0,2014,1,1,878,572,3,6,AdultMum,AdultDad,11,7
3876,Male,0,2014,0,0,796,662,5,3,AdultMum,AdultDad,6,4
3877,Male,0,2014,0,0,964,573,0,6,LambMum,AdultDad,8,7
3878,Male,0,2014,1,3,860,572,4,6,AdultMum,AdultDad,8,7
3879,Male,0,2014,0,0,950,602,1,5,AdultMum,AdultDad,9,6
3880,Female,0,2014,0,0,899,572,2,6,AdultMum,AdultDad,10,7
3881,Female,0,2014,1,1,877,689,3,1,AdultMum,AdultDad,4,2
3882,Male,0,2014,0,0,651,602,10,5,AdultMum,AdultDad,11,6
3883,Male,0,2013,1,8,752,572,5,5,AdultMum,AdultDad,10,7
3884,Male,0,2014,0,0,894,549,3,6,AdultMum,AdultDad,9,6
3885,Male,0,2013,1,8,816,613,4,4,AdultMum,AdultDad,9,11
3886,Male,0,2015,0,0,903,721,3,1,AdultMum,AdultDad,6,6
3887,Female,0,2015,1,6,848,717,5,1,AdultMum,AdultDad,10,8
3888,Female,0,2015,1,1,746,633,7,5,AdultMum,AdultDad,10,6
3889,Female,0,2015,0,0,699,572,8,7,AdultMum,AdultDad,9,7
3890,Female,0,2015,0,0,822,711,5,6,AdultMum,AdultDad,6,8
3891,Male,0,2015,0,0,823,759,5,0,AdultMum,LambDad,8,0
3892,Male,0,2015,0,0,844,711,5,6,AdultMum,AdultDad,8,8
3893,Male,1,2015,0,0,842,615,5,6,AdultMum,AdultDad,10,6
3894,Female,1,2015,0,0,842,665,5,2,AdultMum,AdultDad,10,5
3895,Female,0,2015,0,0,919,709,2,6,AdultMum,AdultDad,9,7
3896,Female,0,2015,1,6,874,629,4,5,AdultMum,AdultDad,6,6
3897,Female,0,2015,1,6,769,625,6,5,AdultMum,AdultDad,11,6
3898,Male,0,2015,0,0,715,667,7,2,AdultMum,AdultDad,11,3
3899,Female,0,2015,0,0,736,662,7,4,AdultMum,AdultDad,8,4
3900,Male,0,2015,0,0,881,664,4,3,AdultMum,AdultDad,10,10
3901,Female,0,2015,0,0,826,753,5,0,AdultMum,LambDad,8,7
3902,Female,0,2015,0,0,728,760,7,0,AdultMum,LambDad,8,0
3903,Male,0,2015,0,0,911,721,2,1,AdultMum,AdultDad,9,6
3904,Female,0,2015,0,0,921,572,2,7,AdultMum,AdultDad,7,7
3905,Male,0,2015,0,0,693,790,8,7,AdultMum,AdultDad,10,7
3906,Male,0,2015,1,6,841,736,5,2,AdultMum,AdultDad,8,8
3907,Male,1,2015,0,0,885,662,4,4,AdultMum,AdultDad,9,4
3908,Female,1,2015,0,0,885,711,4,6,AdultMum,AdultDad,9,8
3909,Female,0,2015,1,6,947,536,2,8,AdultMum,AdultDad,9,8
3910,Female,0,2015,0,0,667,688,9,2,AdultMum,AdultDad,10,7
3911,Male,0,2015,1,4,980,666,1,2,AdultMum,AdultDad,8,5
3912,Male,0,2015,0,0,898,697,3,2,AdultMum,AdultDad,6,2
3913,Male,0,2015,0,0,790,713,6,1,AdultMum,AdultDad,9,8
3914,Male,0,2015,0,0,730,722,7,1,AdultMum,AdultDad,12,3
3915,Female,0,2015,1,6,901,790,3,7,AdultMum,AdultDad,10,7
3916,Female,0,2015,0,0,708,730,8,1,AdultMum,AdultDad,9,2
3917,Male,0,2015,0,0,912,790,2,7,AdultMum,AdultDad,7,7
3918,Male,0,2015,1,1,747,662,7,4,AdultMum,AdultDad,8,4
3919,Male,0,2015,0,0,864,572,5,7,AdultMum,AdultDad,9,7
3920,Male,0,2015,0,0,913,709,2,6,AdultMum,AdultDad,3,7
3921,Female,0,2015,1,6,875,633,4,5,AdultMum,AdultDad,7,6
3922,Male,0,2015,0,0,920,662,2,4,AdultMum,AdultDad,9,4
3923,Male,0,2015,0,0,833,616,5,6,AdultMum,AdultDad,12,7
3924,Female,0,2015,0,0,928,706,2,4,AdultMum,AdultDad,9,4
3925,Male,0,2015,0,0,738,572,7,7,AdultMum,AdultDad,8,7
3926,Female,0,2015,1,6,915,788,2,3,AdultMum,AdultDad,5,6
3927,Male,0,2015,0,0,776,633,6,5,AdultMum,AdultDad,8,6
3928,Female,0,2015,0,0,794,688,6,2,AdultMum,AdultDad,9,7
3929,Female,1,2015,0,0,855,701,5,2,AdultMum,AdultDad,9,5
3930,Male,1,2015,0,0,855,729,5,1,AdultMum,AdultDad,9,8
3931,Female,0,2015,1,4,931,666,2,2,AdultMum,AdultDad,9,5
3932,Male,0,2015,0,0,853,706,5,4,AdultMum,AdultDad,7,4
3933,Male,0,2015,0,0,876,711,4,6,AdultMum,AdultDad,7,8
3934,Male,0,2015,0,0,974,765,1,0,AdultMum,LambDad,8,0
3935,Female,0,2015,1,6,878,629,4,5,AdultMum,AdultDad,11,6
3936,Male,0,2015,0,0,858,572,5,7,AdultMum,AdultDad,12,7
3937,Female,1,2015,0,0,900,664,3,3,AdultMum,AdultDad,6,10
3938,Male,1,2015,0,0,900,800,3,1,AdultMum,AdultDad,6,3
3939,Female,0,2015,0,0,989,765,1,0,AdultMum,LambDad,8,0
3940,Female,0,2015,0,0,865,758,5,0,AdultMum,LambDad,6,5
3941,Male,0,2015,0,0,986,739,1,2,AdultMum,AdultDad,8,7
3942,Female,0,2015,0,0,859,536,5,8,AdultMum,AdultDad,6,8
3943,Female,1,2015,0,0,828,615,5,6,AdultMum,AdultDad,8,6
3944,Female,1,2015,0,0,828,729,5,1,AdultMum,AdultDad,8,8
3945,Female,1,2015,0,0,957,711,2,6,AdultMum,AdultDad,9,8
3946,Male,1,2015,0,0,957,711,2,6,AdultMum,AdultDad,9,8
3947,Female,0,2015,1,6,933,536,2,8,AdultMum,AdultDad,7,8
3948,Male,0,2015,0,0,940,752,2,0,AdultMum,LambDad,5,0
3949,Male,0,2015,0,0,744,780,7,0,AdultMum,LambDad,14,0
3950,Female,0,2015,0,0,925,706,2,4,AdultMum,AdultDad,7,4
3951,Female,0,2015,0,0,672,744,9,3,AdultMum,AdultDad,10,9
3952,Male,0,2015,1,6,793,629,6,5,AdultMum,AdultDad,9,6
3953,Female,1,2015,0,0,755,633,7,5,AdultMum,AdultDad,8,6
3954,Male,1,2015,0,0,755,556,7,7,AdultMum,AdultDad,8,8
3955,Male,0,2015,0,0,941,744,2,3,AdultMum,AdultDad,9,9
3956,Female,0,2015,0,0,800,633,6,5,AdultMum,AdultDad,9,6
3957,Female,0,2015,0,0,922,633,2,5,AdultMum,AdultDad,5,6
3958,Female,0,2015,0,0,916,661,2,3,AdultMum,AdultDad,9,9
3959,Female,0,2015,0,0,979,685,1,2,AdultMum,AdultDad,8,9
3960,Male,0,2015,0,0,956,672,2,2,AdultMum,AdultDad,7,2
3961,Female,1,2015,0,0,909,680,3,2,AdultMum,AdultDad,10,2
3962,Female,1,2015,0,0,909,572,3,7,AdultMum,AdultDad,10,7
3963,Female,0,2015,0,0,897,744,4,3,AdultMum,AdultDad,5,9
3964,Female,1,2015,0,0,764,754,6,0,AdultMum,LambDad,9,7
3965,Female,0,2015,0,0,829,666,5,2,AdultMum,AdultDad,9,5
3966,Male,0,2015,0,0,854,789,5,4,AdultMum,AdultDad,7,6
3967,Female,0,2015,0,0,899,711,3,6,AdultMum,AdultDad,10,8
3968,Female,0,2015,0,0,983,666,1,2,AdultMum,AdultDad,8,5
3969,Male,0,2015,1,2,795,704,6,3,AdultMum,AdultDad,9,6
3970,Male,0,2015,0,0,910,562,2,7,AdultMum,AdultDad,9,7
3971,Male,0,2015,0,0,743,782,7,1,AdultMum,AdultDad,8,6
3972,Female,0,2015,0,0,932,773,2,1,AdultMum,AdultDad,9,8
3973,Male,0,2015,0,0,872,665,4,2,AdultMum,AdultDad,5,5
3974,Female,0,2015,0,0,927,785,2,2,AdultMum,AdultDad,9,3
3975,Female,0,2015,1,6,752,790,7,7,AdultMum,AdultDad,10,7
3976,Male,0,2015,0,0,772,700,6,2,AdultMum,AdultDad,9,2
3977,Male,0,2015,0,0,946,662,2,4,AdultMum,AdultDad,6,4
3978,Female,0,2015,0,0,792,736,6,2,AdultMum,AdultDad,7,8
3979,Female,0,2015,1,6,961,706,3,4,AdultMum,AdultDad,4,4
3980,Male,0,2015,0,0,832,768,5,0,AdultMum,LambDad,10,0
3981,Male,0,2015,0,0,860,663,5,7,AdultMum,AdultDad,8,7
3982,Male,0,2015,0,0,883,815,4,4,AdultMum,AdultDad,9,10
3983,Male,0,2015,0,0,952,788,2,3,AdultMum,AdultDad,9,6
3984,Female,0,2015,0,0,967,662,1,4,AdultMum,AdultDad,4,4
3985,Female,0,2015,0,0,964,662,1,4,AdultMum,AdultDad,8,4
3986,Female,0,2015,0,0,739,572,7,7,AdultMum,AdultDad,10,7
3987,Male,0,2015,0,0,813,680,6,2,AdultMum,AdultDad,9,2
3988,Male,0,2015,1,6,837,572,5,7,AdultMum,AdultDad,12,7
3989,Female,0,2015,1,1,862,573,5,7,AdultMum,AdultDad,8,7
3990,Male,0,2015,0,0,985,814,1,2,AdultMum,AdultDad,8,7
3991,Female,1,2015,0,0,798,706,6,4,AdultMum,AdultDad,11,4
3992,Male,1,2015,0,0,798,815,6,4,AdultMum,AdultDad,11,10
3993,Female,0,2015,0,0,851,536,5,8,AdultMum,AdultDad,6,8
3994,Female,0,2015,0,0,962,706,1,4,AdultMum,AdultDad,8,4
3995,Female,0,2015,0,0,824,553,5,7,AdultMum,AdultDad,10,7
3996,Female,0,2015,0,0,816,536,6,8,AdultMum,AdultDad,9,8
3997,Male,0,2015,0,0,884,662,4,4,AdultMum,AdultDad,6,4
3998,Female,0,2015,1,4,705,572,8,7,AdultMum,AdultDad,9,7
3999,Female,0,2015,0,0,949,766,2,0,AdultMum,LambDad,7,0
4000,Male,0,2015,0,0,761,762,7,0,AdultMum,LambDad,8,0
4001,Female,0,2015,0,0,760,553,7,7,AdultMum,AdultDad,8,7
4002,Male,0,2015,0,0,609,572,11,7,AdultMum,AdultDad,14,7
4003,Female,0,2015,0,0,880,736,4,2,AdultMum,AdultDad,11,8
4004,Female,0,2015,0,0,953,629,2,5,AdultMum,AdultDad,5,6
4005,Male,0,2015,0,0,782,815,6,4,AdultMum,AdultDad,7,10
4006,Male,0,2015,0,0,971,711,1,6,AdultMum,AdultDad,8,8
4007,Female,0,2015,0,0,923,633,2,5,AdultMum,AdultDad,10,6
4008,Female,0,2015,0,0,1076,633,2,5,AdultMum,AdultDad,9,6
4009,Male,0,2015,1,1,718,536,7,8,AdultMum,AdultDad,9,8
4010,Male,1,2015,0,0,803,665,6,2,AdultMum,AdultDad,11,5
4011,Female,1,2015,0,0,803,679,6,2,AdultMum,AdultDad,11,4
4012,Male,0,2015,0,0,958,572,2,7,AdultMum,AdultDad,5,7
4013,Female,0,2015,0,0,814,662,6,4,AdultMum,AdultDad,7,4
4014,Female,0,2015,0,0,902,573,3,7,AdultMum,AdultDad,10,7
4015,Male,0,2015,1,1,982,762,1,0,AdultMum,LambDad,8,0
4016,Male,1,2015,0,0,908,773,3,1,AdultMum,AdultDad,8,8
4017,Male,1,2015,0,0,908,815,3,4,AdultMum,AdultDad,8,10
4018,Female,0,2015,0,0,735,629,7,5,AdultMum,AdultDad,12,6
4019,Female,0,2015,0,0,788,536,6,8,AdultMum,AdultDad,7,8
4020,Male,1,2015,0,0,849,615,5,6,AdultMum,AdultDad,6,6
4021,Male,0,2015,0,0,799,629,6,5,AdultMum,AdultDad,7,6
4022,Male,0,2015,0,0,970,615,1,6,AdultMum,AdultDad,8,6
4023,Female,1,2015,1,6,839,633,5,5,AdultMum,AdultDad,12,6
4024,Male,0,2015,1,1,965,553,1,7,AdultMum,AdultDad,6,7
4025,Female,0,2015,1,6,886,688,4,2,AdultMum,AdultDad,11,7
4026,Female,0,2015,1,6,775,773,6,1,AdultMum,AdultDad,8,8
4027,Female,0,2015,1,4,896,616,5,6,AdultMum,AdultDad,8,7
4028,Female,0,2015,1,5,935,643,2,4,AdultMum,AdultDad,9,10
4029,Female,0,2015,0,0,807,536,6,8,AdultMum,AdultDad,7,8
4030,Male,0,2015,0,0,801,629,6,5,AdultMum,AdultDad,9,6
4031,Female,0,2015,0,0,742,732,7,1,AdultMum,AdultDad,8,1
4032,Male,0,2015,0,0,1021,556,0,7,LambMum,AdultDad,0,8
4033,Female,0,2015,0,0,995,736,0,2,LambMum,AdultDad,1,8
4034,Male,0,2015,0,0,948,713,2,1,AdultMum,AdultDad,5,8
4035,Male,0,2015,0,0,1011,744,0,3,LambMum,AdultDad,7,9
4036,Female,0,2015,0,0,990,633,1,5,AdultMum,AdultDad,8,6
4037,Male,0,2015,0,0,978,662,1,4,AdultMum,AdultDad,8,4
4038,Male,0,2015,0,0,966,764,1,0,AdultMum,LambDad,8,7
4039,Female,0,2015,0,0,762,536,7,8,AdultMum,AdultDad,10,8
4040,Female,0,2015,0,0,972,739,1,2,AdultMum,AdultDad,8,7
4041,Female,0,2015,0,0,1015,713,0,1,LambMum,AdultDad,3,8
4042,Male,0,2015,0,0,1003,556,0,7,LambMum,AdultDad,1,8
4043,Female,0,2015,0,0,613,790,11,7,AdultMum,AdultDad,15,7
4044,Male,0,2015,0,0,779,625,6,5,AdultMum,AdultDad,8,6
4045,Male,1,2015,0,0,680,629,9,5,AdultMum,AdultDad,12,6
4046,Male,1,2015,0,0,680,536,9,8,AdultMum,AdultDad,12,8
4047,Male,0,2015,0,0,976,790,1,7,AdultMum,AdultDad,8,7
4048,Male,0,2015,0,0,1018,721,0,1,LambMum,AdultDad,3,6
4049,Female,0,2015,0,0,584,573,11,7,AdultMum,AdultDad,13,7
4050,Male,0,2015,0,0,1022,770,0,2,LambMum,AdultDad,0,4
4051,Male,0,2015,0,0,998,700,0,2,LambMum,AdultDad,0,2
4052,Male,0,2015,0,0,973,701,1,2,AdultMum,AdultDad,8,5
4053,Female,0,2015,0,0,1009,776,0,1,LambMum,AdultDad,7,8
4054,Male,0,2015,0,0,930,572,2,7,AdultMum,AdultDad,9,7
4055,Male,0,2015,0,0,918,629,2,5,AdultMum,AdultDad,7,6
4056,Female,0,2015,0,0,997,718,0,1,LambMum,AdultDad,1,1
4057,Male,0,2015,0,0,999,765,0,0,LambMum,LambDad,1,0
4058,Male,1,2015,0,0,819,778,6,0,AdultMum,LambDad,9,0
4059,Female,1,2015,0,0,849,536,5,8,AdultMum,AdultDad,6,8
4060,Female,0,2015,0,0,607,815,11,4,AdultMum,AdultDad,12,10
4061,Male,0,2015,0,0,1004,666,0,2,LambMum,AdultDad,7,5
4062,Male,0,2015,0,0,817,661,6,3,AdultMum,AdultDad,9,9
4063,Female,1,2015,0,0,619,721,11,1,AdultMum,AdultDad,12,6
4064,Male,0,2015,0,0,1012,767,0,0,LambMum,LambDad,7,0
4065,Male,0,2015,0,0,1008,815,0,4,LambMum,AdultDad,7,10
4066,Male,0,2015,0,0,981,781,1,0,AdultMum,LambDad,8,0
4067,Male,0,2015,0,0,984,625,1,5,AdultMum,AdultDad,6,6
4068,Male,0,2015,0,0,994,697,0,2,LambMum,AdultDad,7,2
4069,Male,0,2015,0,0,1020,671,0,2,LambMum,AdultDad,1,9
4070,Male,0,2015,0,0,873,706,4,4,AdultMum,AdultDad,9,4
4071,Male,0,2015,0,0,1019,616,0,6,LambMum,AdultDad,7,7
4072,Female,0,2015,0,0,802,633,6,5,AdultMum,AdultDad,11,6
4073,Female,0,2015,0,0,893,701,4,2,AdultMum,AdultDad,9,5
4074,Female,0,2015,0,0,698,665,8,2,AdultMum,AdultDad,9,5
4075,Female,0,2015,1,6,938,633,2,5,AdultMum,AdultDad,9,6
4076,Male,0,2015,0,0,811,629,6,5,AdultMum,AdultDad,11,6
4077,Male,0,2015,0,0,797,645,6,5,AdultMum,AdultDad,11,6
4078,Male,0,2015,0,0,809,787,6,3,AdultMum,AdultDad,7,3
4079,Male,0,2015,0,0,692,629,8,5,AdultMum,AdultDad,11,6
4080,Female,0,2015,1,6,969,645,1,5,AdultMum,AdultDad,8,6
4081,Female,0,2015,0,0,939,616,2,6,AdultMum,AdultDad,5,7
4082,Male,0,2015,0,0,745,666,7,2,AdultMum,AdultDad,8,5
4083,Male,0,2013,1,3,663,572,7,5,AdultMum,AdultDad,8,7
4084,Female,0,2016,0,0,738,794,8,0,AdultMum,LambDad,8,0
4085,Male,0,2016,1,1,957,711,3,7,AdultMum,AdultDad,9,8
4086,Female,0,2016,1,3,848,661,6,4,AdultMum,AdultDad,10,9
4087,Female,0,2016,0,0,990,661,2,4,AdultMum,AdultDad,8,9
4088,Male,1,2016,0,0,746,685,8,3,AdultMum,AdultDad,10,9
4089,Female,0,2016,1,5,922,736,3,3,AdultMum,AdultDad,5,8
4090,Male,0,2016,1,1,938,633,3,6,AdultMum,AdultDad,9,6
4091,Female,0,2016,0,0,991,755,1,1,AdultMum,AdultDad,7,3
4092,Female,0,2016,0,0,974,773,2,2,AdultMum,AdultDad,8,8
4093,Female,0,2016,0,0,952,711,3,7,AdultMum,AdultDad,9,8
4094,Female,0,2016,0,0,1005,822,1,1,AdultMum,AdultDad,7,4
4095,Male,0,2016,0,0,919,733,3,2,AdultMum,AdultDad,9,8
4096,Male,0,2016,1,5,917,770,3,3,AdultMum,AdultDad,9,4
4097,Female,0,2016,1,5,989,685,2,3,AdultMum,AdultDad,8,9
4098,Male,0,2016,0,0,980,629,2,6,AdultMum,AdultDad,8,6
4099,Female,0,2016,1,5,911,688,3,3,AdultMum,AdultDad,9,7
4100,Male,0,2016,0,0,932,633,3,6,AdultMum,AdultDad,9,6
4101,Male,0,2016,0,0,858,783,6,2,AdultMum,AdultDad,12,2
4102,Male,0,2016,0,0,920,724,3,2,AdultMum,AdultDad,9,8
4103,Male,0,2016,0,0,921,709,3,7,AdultMum,AdultDad,7,7
